id,registration_no,bussiness_acitivites_id,bussiness_acitivites_secondary_id,tools_technologies_id,languages_id,city_name
488,VEHX-46056-PIQS,0,0,0,0,Lahore
489,KTNI-46058-SRTK,0,0,0,0,Lahore
490,IVYF-46060-AMKW,0,0,0,0,Islamabad
491,RDKC-46062-BTVC,0,0,0,0,Peshawar
492,QTPA-46064-KPOD,0,0,0,0,Karachi
493,DSXJ-46066-JCIK,0,0,0,0,Rawalpindi
494,MOFY-46068-DRZO,0,0,0,0,Lahore
495,ICOD-46070-KSLG,0,0,0,0,Karachi
496,AMVW-46072-MRTP,0,0,0,0,Peshawar
497,ZXKG-46074-ANQW,0,0,0,0,Faisalabad
498,RXPD-46076-VMNO,0,0,0,0,Lahore
499,ERLH-46078-KWDH,0,0,0,0,Lahore
500,YTOD-46080-MBON,0,0,0,0,Lahore
501,HGEO-46082-GOPD,0,0,0,0,Islamabad
502,JXRW-46084-HMRF,0,0,0,0,Karachi
503,PBAV-46086-EOFP,0,0,0,0,Lahore
504,DHIS-46088-BZYE,0,0,0,0,Karachi
505,FOIA-46090-SIXK,0,0,0,0,Karachi
506,MKNX-46092-DZHT,0,0,0,0,Lahore
507,VDNL-46094-FVGC,0,0,0,0,Lahore
508,CIEJ-46096-ZESN,0,0,0,0,Lahore
509,ZLXR-46098-OHTV,0,0,0,0,Lahore
510,YHBN-46100-RPTL,0,0,0,0,Karachi
511,EVDQ-46102-RFQG,0,0,0,0,Karachi
512,LWGM-46104-AETN,0,0,0,0,Lahore
513,IJYM-46106-VWPY,0,0,0,0,Lahore
514,CDPO-46108-AHTR,0,0,0,0,Islamabad
515,XGFS-46110-FIPJ,0,0,0,0,Rawalpindi
516,DOHA-46112-MPFD,0,0,0,0,Karachi
517,FXZD-46114-VASQ,0,0,0,0,Lahore
518,HCWI-46116-GIQJ,0,0,0,0,Karachi
519,OBHF-46118-IJLE,0,0,0,0,Islamabad
520,BXNM-46120-JMXE,0,0,0,0,Islamabad
521,ZSLK-46122-QDPC,0,0,0,0,Karachi
522,XHQL-46124-KTMW,0,0,0,0,Karachi
523,ECTP-46126-NACS,0,0,0,0,Hyderabad
524,GZMV-46128-BTIS,0,0,0,0,Islamabad
525,XOPD-46130-CLEM,0,0,0,0,Lahore
526,MGVB-46132-ETOV,0,0,0,0,Karachi
527,FVRP-46134-GCHN,0,0,0,0,Lahore
528,HWRE-46136-ZYOP,0,0,0,0,Lahore
529,CYMR-46138-FNGT,0,0,0,0,Lahore
530,LNSG-46140-ZOKJ,0,0,0,0,Islamabad
531,HIMW-46142-ESNA,0,0,0,0,Peshawar
532,DGRO-46144-FYZS,0,0,0,0,Karachi
533,WNGX-46146-KFBG,0,0,0,0,Karachi
534,FCQG-46148-BEVH,0,0,0,0,Lahore
535,NIGE-46150-IBKG,0,0,0,0,Lahore
536,LKNE-46152-KDVJ,0,0,0,0,Lahore
537,EPVO-46154-QPVX,0,0,0,0,Islamabad
538,IBKA-46156-BENH,0,0,0,0,Karachi
539,XWIG-46158-DGFN,0,0,0,0,Lahore
540,CGZF-46160-GAKS,0,0,0,0,Karachi
541,CVRD-46162-BGEI,0,0,0,0,Lahore
542,TMQX-46164-WLCG,0,0,0,0,Lahore
543,XCWF-46166-CNRD,0,0,0,0,Islamabad
544,ESBI-46168-XKMY,0,0,0,0,Lahore
545,KSVI-46170-ZGCF,0,0,0,0,Lahore
546,JHCQ-46172-ENWL,0,0,0,0,Rawalpindi
547,CWSK-46174-QTXB,0,0,0,0,Karachi
548,LKWB-46176-IMYA,0,0,0,0,Abbottabad
549,QVWB-46178-BOFY,0,0,0,0,Islamabad
550,VQGZ-46180-PCKX,0,0,0,0,Lahore
551,CPQV-46182-KIEC,0,0,0,0,Karachi
552,LQSW-46184-LAXD,0,0,0,0,Karachi
553,VDZJ-46186-TQBH,0,0,0,0,Lahore
554,WFAY-46188-XSLE,0,0,0,0,Lahore
555,RNCK-46190-RSQC,0,0,0,0,Karachi
556,NGAJ-46192-FGMI,0,0,0,0,Lahore
557,IPOS-46194-HRKF,0,0,0,0,Rawalpindi
558,IVDK-46196-QAFW,0,0,0,0,Islamabad
559,QCPN-46198-NVCE,0,0,0,0,Lahore
560,IPAL-46200-MZBE,0,0,0,0,Lahore
561,JOMP-46202-REPX,0,0,0,0,Karachi
562,MHGJ-46204-FAOV,0,0,0,0,Lahore
563,LXWE-46206-MLZV,0,0,0,0,Islamabad
564,FLWK-46208-QYEX,0,0,0,0,Lahore
565,XIYG-46210-QZJK,0,0,0,0,Lahore
566,SEXL-46212-RDCH,0,0,0,0,Islamabad
567,OFVT-46214-ZRCN,0,0,0,0,Karachi
568,ZCDX-46216-ATHZ,0,0,0,0,Islamabad
569,WDMC-46218-JZKC,0,0,0,0,Lahore
570,QOBS-46220-WTEG,0,0,0,0,Karachi
571,VLIA-46222-TNCV,0,0,0,0,Lahore
572,RTZA-46224-GLHR,0,0,0,0,Karachi
573,GRHV-46226-RYJL,0,0,0,0,Lahore
574,YBXG-46228-ZQAO,0,0,0,0,Rawalpindi
575,MEAN-46230-WBZQ,0,0,0,0,Lahore
576,FHXN-46232-QAZN,0,0,0,0,Lahore
577,HEYZ-46234-BMWY,0,0,0,0,Lahore
578,LAWX-46236-LPQV,0,0,0,0,Lahore
579,PKIF-46238-WOMA,0,0,0,0,Lahore
580,HGJX-46240-SQPY,0,0,0,0,Karachi
581,NEYJ-46242-LJDX,0,0,0,0,Lahore
582,KYDM-46244-RJOZ,0,0,0,0,Islamabad
583,QXME-46246-NXCJ,0,0,0,0,Islamabad
584,DHTM-46248-HYGR,0,0,0,0,Rawalpindi
585,HBVN-46250-CDFY,0,0,0,0,Islamabad
586,HRLG-46252-OCXN,0,0,0,0,Karachi
587,MGEL-46254-OFNK,0,0,0,0,Islamabad
588,CPZW-46256-AXIW,0,0,0,0,Lahore
589,PIJX-46258-PLMX,0,0,0,0,Karachi
590,AVDG-46260-ZINV,0,0,0,0,Sialkot
591,SDGT-46262-NDJT,0,0,0,0,Karachi
592,CFOL-46264-NRPF,0,0,0,0,Karachi
593,IHJX-46266-KGZF,0,0,0,0,Lahore
594,QYDM-46268-PASN,0,0,0,0,Lahore
595,JMAZ-46270-VSRB,0,0,0,0,Islamabad
596,NEBC-46272-THME,0,0,0,0,Rawalpindi
597,EWMB-46274-FAXV,0,0,0,0,Islamabad
598,ZIBF-46276-VTXR,0,0,0,0,Karachi
599,ZJGX-46278-AIPF,0,0,0,0,Islamabad
600,GHZR-46280-RFPQ,0,0,0,0,Karachi
601,CYWL-46282-SFOH,0,0,0,0,Karachi
602,AZER-46284-KGYV,0,0,0,0,Lahore
603,XALW-46286-NROF,0,0,0,0,Lahore
604,NTVK-46288-VWQB,0,0,0,0,Islamabad
605,EGSH-46290-TLJS,0,0,0,0,Lahore
606,WBKR-46292-IKDF,0,0,0,0,Karachi
607,GWNP-46294-DLNZ,0,0,0,0,Peshawar
608,QYSE-46296-XQIC,0,0,0,0,Karachi
609,PONH-46298-EDGC,0,0,0,0,Islamabad
610,KYNF-46300-ORZK,0,0,0,0,Lahore
611,PWXY-46302-RAPM,0,0,0,0,Rawalpindi
612,PRXE-46304-IKPM,0,0,0,0,Islamabad
613,WVOC-46306-DKLR,0,0,0,0,Karachi
614,DFWL-46308-ZYBQ,0,0,0,0,Karachi
615,VNZS-46310-OTCJ,0,0,0,0,Lahore
616,TZQD-46312-XKIL,0,0,0,0,Lahore
617,RMFH-46314-EKRY,0,0,0,0,Rawalpindi
618,WBGR-46316-PVGD,0,0,0,0,Karachi
619,IEAZ-46318-CAJL,0,0,0,0,Lahore
620,TPKQ-46320-XVIA,0,0,0,0,Lahore
621,KWYN-46322-PBZD,0,0,0,0,Karachi
622,HOPK-46324-BPQV,0,0,0,0,Rawalpindi
623,PGAC-46326-QASB,0,0,0,0,Islamabad
624,JIXP-46328-TZHJ,0,0,0,0,Lahore
625,NMZO-46330-FZSY,0,0,0,0,Lahore
626,POSW-46332-NZBY,0,0,0,0,Islamabad
627,HQMJ-46334-EHOJ,0,0,0,0,Karachi
628,JILB-46336-VMOQ,0,0,0,0,Islamabad
629,RCTG-46338-EGJD,0,0,0,0,Lahore
630,LHEQ-46340-SKJD,0,0,0,0,Karachi
631,VIFB-46342-NGEQ,0,0,0,0,Karachi
632,YMZO-46344-ZPNQ,0,0,0,0,Karachi
633,KGWH-46346-KCNH,0,0,0,0,Bannu
634,CVIM-46348-XPRZ,0,0,0,0,Lahore
635,LMTQ-46350-IQYR,0,0,0,0,Lahore
636,GHMD-46352-TSOR,0,0,0,0,Lahore
637,AEFM-46354-YLRO,0,0,0,0,Rawalpindi
638,VRPB-46356-YEBG,0,0,0,0,Peshawar
639,QCOV-46358-EPSZ,0,0,0,0,Karachi
640,SNIK-46360-FNVO,0,0,0,0,Karachi
641,MNLC-46362-SNMJ,0,0,0,0,Lahore
642,CRLK-46364-GAHV,0,0,0,0,Lahore
643,XHNC-46366-XYNW,0,0,0,0,Lahore
644,TKGN-46368-RPXS,0,0,0,0,Islamabad
645,EDWO-46370-AGVF,0,0,0,0,Islamabad
646,PNMW-46372-YNAB,0,0,0,0,Karachi
647,KIDB-46374-OWIE,0,0,0,0,Rawalpindi
648,YWAC-46376-VYSM,0,0,0,0,Lahore
649,PQTL-46378-YCXZ,0,0,0,0,Sialkot
650,KIZB-46380-RIKP,0,0,0,0,Peshawar
651,XYMV-46382-LMGD,0,0,0,0,Karachi
652,HYRM-46384-EYAL,0,0,0,0,Karachi
653,JILO-46386-NRHQ,0,0,0,0,Islamabad
654,DCJK-46388-EZFW,0,0,0,0,Lahore
655,IXMH-46390-DKXN,0,0,0,0,Gujrat
656,XDEM-46392-AWTC,0,0,0,0,Lahore
657,YRSG-46394-MBOT,0,0,0,0,Lahore
658,PENG-46396-TGPZ,0,0,0,0,Rawalpindi
659,NKLM-46398-RDYP,0,0,0,0,Lahore
660,ANJL-46400-RIFA,0,0,0,0,Karachi
661,DJRL-46402-LAMS,0,0,0,0,Lahore
662,TEOA-46404-ZSBA,0,0,0,0,Islamabad
663,OHDS-46406-AVTJ,0,0,0,0,Lahore
664,JEYF-46408-KYQT,0,0,0,0,Lahore
665,PGTN-46410-DCSB,0,0,0,0,Karachi
666,QDJB-46412-ZRFY,0,0,0,0,Karachi
667,KTMH-46414-FTKM,0,0,0,0,Karachi
668,OBPR-46416-MVAD,0,0,0,0,Karachi
669,AKOZ-46418-DTVC,0,0,0,0,Lahore
670,EPYV-46420-PERK,0,0,0,0,Rawalpindi
671,AELZ-46422-JGXS,0,0,0,0,Multan
672,ZNRC-46424-ASLV,0,0,0,0,Lahore
673,SXDT-46426-SQRN,0,0,0,0,Karachi
674,WXAL-46428-NPKG,0,0,0,0,Lahore
675,VRXN-46430-DBTW,0,0,0,0,Lahore
676,DIKL-46432-ALTP,0,0,0,0,Lahore
677,HNID-46434-AIGT,0,0,0,0,Lahore
678,MGJS-46436-FGMJ,0,0,0,0,Karachi
679,NQMJ-46438-PILD,0,0,0,0,Lahore
680,SZVI-46440-EXHM,0,0,0,0,Rawalpindi
681,ZFWA-46442-FRVN,0,0,0,0,Karachi
682,TNJW-46444-NCVE,0,0,0,0,Lahore
683,ANDF-46446-OATG,0,0,0,0,Rawalpindi
684,XVCR-46448-PCOY,0,0,0,0,Karachi
685,TYJZ-46450-PZEA,0,0,0,0,Islamabad
686,VDKM-46452-TVLG,0,0,0,0,Lahore
687,VEFK-46454-KIWV,0,0,0,0,Rawalpindi
688,XWDZ-46456-SXRE,0,0,0,0,Islamabad
689,ATQF-46458-HBYO,0,0,0,0,Karachi
690,MYON-46460-QDGW,0,0,0,0,Peshawar
691,LFGM-46462-XCBV,0,0,0,0,Faisalabad
692,CFKY-46464-HVRG,0,0,0,0,Karachi
693,NCJG-46466-EDTF,0,0,0,0,Lahore
694,JZMG-46468-QXSL,0,0,0,0,Islamabad
695,LBQR-46470-LCXP,0,0,0,0,Lahore
696,MIEQ-46472-ZWVX,0,0,0,0,Lahore
697,CZLA-46474-NHVB,0,0,0,0,Lahore
698,LIEC-46476-OLTD,0,0,0,0,Lahore
699,CWIP-46478-ZGYF,0,0,0,0,Karachi
700,CWLJ-46480-MYNI,0,0,0,0,Karachi
701,PGCQ-46482-LNZG,0,0,0,0,Lahore
702,VTBQ-46484-BXAH,0,0,0,0,Lahore
703,LKPQ-46486-FWIY,0,0,0,0,Sialkot
704,CQGJ-46488-LTAW,0,0,0,0,Karachi
705,WSCG-46490-FVIB,0,0,0,0,Karachi
706,PKVL-46492-EMGR,0,0,0,0,Rawalpindi
707,HAMW-46494-ENYG,0,0,0,0,Islamabad
708,CYDX-46496-PHOK,0,0,0,0,Karachi
709,YCZB-46498-BPLT,0,0,0,0,Lahore
710,OAXQ-46500-QNVR,0,0,0,0,Islamabad
711,SZEB-46502-VMEB,0,0,0,0,Multan
712,FXWP-46504-PILW,0,0,0,0,Lahore
713,FYPD-46506-CNWI,0,0,0,0,Lahore
714,LAFI-46508-XPEW,0,0,0,0,Rawalpindi
715,IGZT-46510-EDPC,0,0,0,0,Karachi
716,FETM-46512-QGSR,0,0,0,0,Lahore
717,MBGC-46514-XGHO,0,0,0,0,Lahore
718,KRNI-46516-HBCW,0,0,0,0,Islamabad
719,SPWG-46518-CKJX,0,0,0,0,Karachi
720,ZXNP-46520-ZQTD,0,0,0,0,Karachi
721,SXYJ-46522-JQXM,0,0,0,0,Lahore
722,IZPN-46524-EFYZ,0,0,0,0,Lahore
723,RCNF-46526-GQVD,0,0,0,0,Lahore
724,WVDS-46528-XJPM,0,0,0,0,Quetta
725,SLQD-46530-MADG,0,0,0,0,Karachi
726,GDEN-46532-KQGN,0,0,0,0,Lahore
727,KEIH-46534-RCPW,0,0,0,0,Islamabad
728,DGHK-46536-SJDF,0,0,0,0,Karachi
729,ZDQO-46538-WIGF,0,0,0,0,Karachi
730,TCNS-46540-YZID,0,0,0,0,Lahore
731,JIDA-46542-DBHW,0,0,0,0,Lahore
732,SDRG-46544-WGQN,0,0,0,0,Islamabad
733,DJQV-46546-NBQC,0,0,0,0,Abbottabad
734,ECTM-46548-IZQY,0,0,0,0,Peshawar
735,WPVZ-46550-XYVD,0,0,0,0,Karachi
736,AZDV-46552-JQKM,0,0,0,0,Lahore
737,CPHD-46554-CSMX,0,0,0,0,Karachi
738,FSNR-46556-SVYR,0,0,0,0,Islamabad
739,PROM-46558-BIOL,0,0,0,0,Lahore
740,YVDA-46560-RDEY,0,0,0,0,Rawalpindi
741,MOND-46562-WZLE,0,0,0,0,Islamabad
742,VFEA-46564-RBAV,0,0,0,0,Lahore
744,AMIG-46568-VINM,0,0,0,0,Lahore
745,OAEM-46570-STQA,0,0,0,0,Islamabad
746,GLPX-46572-LAHG,0,0,0,0,Lahore
747,GZFQ-46574-QNBR,0,0,0,0,Islamabad
748,QYSL-46576-ZSOD,0,0,0,0,Karachi
749,KDYQ-46578-YWVO,0,0,0,0,Islamabad
750,MTRL-46580-JIWO,0,0,0,0,Islamabad
751,WMXE-46582-LAJY,0,0,0,0,Lahore
752,PVCJ-46584-AHLE,0,0,0,0,Karachi
753,WFMI-46586-TYRB,0,0,0,0,Karachi
754,FZLE-46588-PHBO,0,0,0,0,Lahore
755,GQZF-46590-IWQG,0,0,0,0,Lahore
756,XDZJ-46592-CWMI,0,0,0,0,Karachi
757,ZBHO-46594-JFCO,0,0,0,0,Karachi
758,BIJM-46596-RIYC,0,0,0,0,Lahore
759,SPDB-46598-BZDL,0,0,0,0,Lahore
760,KBFI-46600-PZKB,0,0,0,0,Karachi
761,QRBW-46602-AMBT,0,0,0,0,Lahore
762,FEMP-46604-PKQZ,0,0,0,0,Lahore
763,RQGO-46606-ICJL,0,0,0,0,Karachi
764,GZLN-46608-YSGI,0,0,0,0,Lahore
765,OSEQ-46610-YWXR,0,0,0,0,Kamra
766,AIZD-46612-PSML,0,0,0,0,Faisalabad
767,ATCX-46614-JWGS,0,0,0,0,Rawalpindi
768,JMYP-46616-IFEP,0,0,0,0,Islamabad
769,DJEG-46618-YCXL,0,0,0,0,Karachi
770,GHAL-46620-RCMS,0,0,0,0,Karachi
771,GYRP-46622-EFCA,0,0,0,0,Karachi
772,EYVH-46624-MQOL,0,0,0,0,Faisalabad
773,EAFH-46626-IJZH,0,0,0,0,Rawalpindi
774,ZEAD-46628-HEAJ,0,0,0,0,Islamabad
775,VCLN-46630-WIBD,0,0,0,0,Lahore
776,BCIN-46632-COIB,0,0,0,0,Lahore
777,PLQW-46634-ZFLX,0,0,0,0,Islamabad
778,WSKD-46636-SXCI,0,0,0,0,Lahore
779,GZRS-46638-ZVSP,0,0,0,0,Lahore
780,XYAR-46640-KQBC,0,0,0,0,Islamabad
781,GOVK-46642-MQBO,0,0,0,0,Karachi
782,IXAZ-46644-EJVD,0,0,0,0,Lahore
783,QTAE-46646-YEQP,0,0,0,0,Lahore
784,TOYV-46648-JSQV,0,0,0,0,Lahore
785,VRIB-46650-TBGP,0,0,0,0,Karachi
786,ZXNO-46652-XZAQ,0,0,0,0,Karachi
787,BXVQ-46654-VOWZ,0,0,0,0,Karachi
788,APRO-46656-JIMZ,0,0,0,0,Islamabad
789,NWGS-46658-BQTF,0,0,0,0,Karachi
790,PWJH-46660-ANWF,0,0,0,0,Karachi
791,ZHGD-46662-AMEP,0,0,0,0,Lahore
792,RYBK-46664-HLBK,0,0,0,0,Karachi
793,QAZM-46666-RQAF,0,0,0,0,Rawalpindi
794,FHRI-46668-WTXV,0,0,0,0,Karachi
795,TQHG-46670-FATR,0,0,0,0,Lahore
796,YNDQ-46672-IZBN,0,0,0,0,Rawalpindi
797,SECM-46674-JHCP,0,0,0,0,Karachi
798,KQGT-46676-LHEK,0,0,0,0,Rawalpindi
799,IYEK-46678-XFKQ,0,0,0,0,Karachi
800,XNRH-46680-NYIP,0,0,0,0,Karachi
801,TRGC-46682-QTRE,0,0,0,0,Karachi
802,YTJI-46684-KIOJ,0,0,0,0,Karachi
803,HJRP-46686-TVBY,0,0,0,0,Rawalpindi
804,WPSC-46688-OYZB,0,0,0,0,Islamabad
805,QRNG-46690-DHAY,0,0,0,0,Islamabad
806,PMLI-46692-FWVD,0,0,0,0,Islamabad
807,JWBX-46694-HEDP,0,0,0,0,Rawalpindi
808,ATSK-46696-ZNOR,0,0,0,0,Islamabad
809,AQKM-46698-YLZP,0,0,0,0,Islamabad
810,CONH-46700-MJLH,0,0,0,0,Rawalpindi
811,BMKH-46702-OJVB,0,0,0,0,Lahore
812,BRYJ-46704-ZXKH,0,0,0,0,Islamabad
813,ALTQ-46706-EPKV,0,0,0,0,Karachi
814,MFBN-46708-SHLG,0,0,0,0,Karachi
815,ZEPH-46710-BEYL,0,0,0,0,Karachi
816,ACID-46712-VBPN,0,0,0,0,Karachi
817,LNEP-46714-LZQT,0,0,0,0,Karachi
818,GQDZ-46716-RWGY,0,0,0,0,Karachi
819,QNLG-46718-SLFO,0,0,0,0,Rawalpindi
820,YXLH-46720-GFSK,0,0,0,0,Lahore
821,MTPI-46722-NZFB,0,0,0,0,Lahore
822,HNDY-46724-XRYG,0,0,0,0,Karachi
823,IZGP-46726-IGSN,0,0,0,0,Sialkot
824,KPRN-46728-EIBX,0,0,0,0,Lahore
825,JLVA-46730-QKOE,0,0,0,0,Lahore
826,MNOX-46732-BWIX,0,0,0,0,Islamabad
827,IYWA-46734-IJCG,0,0,0,0,Karachi
828,THCF-46736-NQZX,0,0,0,0,Hyderabad
829,OMGE-46738-SMWV,0,0,0,0,Rawalpindi
830,LARG-46740-CQZV,0,0,0,0,Islamabad
831,YTEQ-46742-LQFE,0,0,0,0,Karachi
832,VHRP-46744-TKVM,0,0,0,0,Karachi
833,KYBA-46746-ZTDA,0,0,0,0,Multan
834,WXPO-46748-DCYR,0,0,0,0,Lahore
835,TGCZ-46750-IHPC,Computer Programing,Computer Maintenance Services,meanstack,PHP,Islamabad
836,RGNI-46752-AWXJ,0,0,0,0,Lahore
837,JZEW-46754-HQJS,0,0,0,0,Karachi
838,YQIX-46756-VXTM,0,0,0,0,Karachi
839,MCJP-46758-MHWE,0,0,0,0,Lahore
840,NCIY-46760-XWQT,0,0,0,0,Lahore
841,EDVP-46762-VLYC,0,0,0,0,Hyderabad
842,YSMB-46764-AJVL,0,0,0,0,Karachi
843,TKED-46766-AVWJ,0,0,0,0,Islamabad
844,AROE-46768-FVYE,0,0,0,0,Karachi
845,CFRI-46770-BMVO,0,0,0,0,Lahore
846,WINK-46772-AWME,0,0,0,0,Lahore
847,BGCR-46774-HCOY,0,0,0,0,Karachi
848,FSMZ-46776-ETHA,0,0,0,0,Karachi
849,LJSC-46778-YPMO,0,0,0,0,Rawalpindi
850,YGCK-46780-IFOV,0,0,0,0,Rawalpindi
851,LCBW-46782-FDAI,0,0,0,0,Karachi
852,BLOI-46784-BJCO,0,0,0,0,Karachi
853,KGXL-46786-AOVY,0,0,0,0,Rawalpindi
854,FHWS-46788-OQEK,0,0,0,0,Faisalabad
855,CMXP-46790-CZML,0,0,0,0,Karachi
856,OTFH-46792-QFJH,0,0,0,0,Karachi
857,CZVK-46794-JCBP,0,0,0,0,Karachi
858,DVCY-46796-WBVF,0,0,0,0,Karachi
859,NTXL-46798-RHZO,0,0,0,0,Karachi
860,BGDC-46800-CMZR,0,0,0,0,Karachi
861,SPIB-46802-EWDH,0,0,0,0,Lahore
862,MQOV-46804-JFBL,0,0,0,0,Lahore
863,WTLQ-46806-IZAT,0,0,0,0,Karachi
864,LSJE-46808-BTLE,0,0,0,0,Karachi
865,RAMI-46810-INYJ,0,0,0,0,Karachi
866,QAZS-46812-IBXF,0,0,0,0,Karachi
867,ISNA-46814-ZGES,0,0,0,0,Lahore
868,FXSZ-46816-XCQL,0,0,0,0,Islamabad
869,DCYT-46818-AQIZ,0,0,0,0,Lahore
870,FXGR-46820-JRXY,0,0,0,0,Lahore
871,JXYE-46822-FJSL,0,0,0,0,Karachi
872,ENJP-46824-YVPE,0,0,0,0,Lahore
873,KSRM-46826-YMLC,0,0,0,0,Lahore
874,DYGF-46828-HJMY,0,0,0,0,Karachi
875,NZMB-46830-QGLH,0,0,0,0,Multan
876,EYJT-46832-LQMR,0,0,0,0,Lahore
877,MHAZ-46834-HCQX,0,0,0,0,Lahore
878,XQIJ-46836-GYSC,0,0,0,0,Multan
879,HJKF-46838-GWAJ,0,0,0,0,Islamabad
880,QFWS-46840-XLAW,0,0,0,0,Islamabad
881,ODCJ-46842-OJVZ,0,0,0,0,Karachi
882,YQAD-46844-MORC,0,0,0,0,Lahore
883,FJLG-46846-SABL,0,0,0,0,Islamabad
884,NFGI-46848-LZCM,0,0,0,0,Lahore
885,OVQZ-46850-ZKVB,0,0,0,0,Rawalpindi
886,YKEF-46852-CLVR,0,0,0,0,Islamabad
887,VQCK-46854-FGML,0,0,0,0,Lahore
888,NWHJ-46856-CLJD,0,0,0,0,Islamabad
889,CZOB-46858-FKZH,0,0,0,0,Rawalpindi
890,TKCM-46860-IPLO,0,0,0,0,Rawalpindi
891,EVWC-46862-CHAK,0,0,0,0,Rawalpindi
892,RDNJ-46864-MRQV,0,0,0,0,Karachi
893,SEKR-46866-QJIO,0,0,0,0,Karachi
894,YOER-46868-GYBI,0,0,0,0,Rawalpindi
895,LXFG-46870-GXOQ,0,0,0,0,Wah Cantt
896,FSJN-46872-NIGT,0,0,0,0,Lahore
897,SAYL-46874-WPVE,0,0,0,0,Islamabad
898,DLIE-46876-FGNY,0,0,0,0,Lahore
899,EOSI-46878-CRNO,0,0,0,0,Lahore
900,NLKG-46880-CVBW,0,0,0,0,Islamabad
901,AVBL-46882-GBYL,0,0,0,0,Islamabad
902,IPCL-46884-ZGCJ,0,0,0,0,Karachi
903,GTFS-46886-RGOJ,0,0,0,0,Lahore
904,GYRD-46888-VLZB,0,0,0,0,Karachi
905,CGYP-46890-KORY,0,0,0,0,Lahore
906,LIPS-46892-WPND,0,0,0,0,Lahore
907,FVZX-46894-BEZS,0,0,0,0,Lahore
908,YBFO-46896-IDCG,0,0,0,0,Lahore
909,RWBM-46898-ZTEI,0,0,0,0,Hyderabad
910,HWNL-46900-XJAD,0,0,0,0,Lahore
911,XMAP-46902-NTQI,0,0,0,0,Lahore
912,RGJH-46904-KQBC,0,0,0,0,Lahore
913,XYKM-46906-BXEZ,0,0,0,0,Lahore
914,VBKL-46908-XMQT,0,0,0,0,Karachi
915,RTLA-46910-WYVX,0,0,0,0,Islamabad
916,JSYM-46912-DJXF,0,0,0,0,Karachi
917,NAYO-46914-KAWL,0,0,0,0,Islamabad
918,AMFV-46916-WZYI,0,0,0,0,Islamabad
919,NYPB-46918-JSRZ,0,0,0,0,Multan
920,YCLR-46920-ATNX,0,0,0,0,Islamabad
921,HRED-46922-ESCT,0,0,0,0,Lahore
922,RKAL-46924-LAOR,0,0,0,0,Rawalpindi
923,XQEJ-46926-ZYOR,0,0,0,0,Lahore
924,HLQR-46928-ADSR,0,0,0,0,Lahore
925,NODG-46930-VRFT,0,0,0,0,Karachi
926,NXGH-46932-AZRT,0,0,0,0,Karachi
927,XSTI-46934-EDIH,0,0,0,0,Lahore
928,VSEI-46936-ZDYW,0,0,0,0,Karachi
929,QEBX-46938-ETZI,0,0,0,0,Lahore
930,YAOD-46940-KFHZ,0,0,0,0,Rawalpindi
931,SGCH-46942-PSXM,0,0,0,0,Karachi
932,ROSW-46944-TGBE,0,0,0,0,Karachi
933,FHYD-46946-SVQO,0,0,0,0,Karachi
934,HQXK-46948-MBLE,0,0,0,0,Lahore
935,DEOX-46950-TEBP,0,0,0,0,Lahore
936,VPTX-46952-ZPYX,0,0,0,0,Islamabad
937,HLFC-46954-PIBO,0,0,0,0,Karachi
938,PBXJ-46956-IDBF,0,0,0,0,Islamabad
939,TOPD-46958-OYVP,0,0,0,0,Sialkot
940,KENV-46960-DFYL,Technical Support,Health Related Services,0,0,Rawalpindi
941,RLPY-46962-RHCB,0,0,0,0,Islamabad
942,MDOV-46964-JBOF,0,0,0,0,Karachi
943,HFWV-46966-BIVO,0,0,0,0,Peshawar
944,YCJD-46968-DOZR,0,0,0,0,Islamabad
945,MFDX-46970-ETSZ,0,0,0,0,Karachi
946,SPHX-46972-NYHA,0,0,0,0,Lahore
947,WIXP-46974-YRMD,0,0,0,0,Rawalpindi
948,WRBZ-46976-LJBY,0,0,0,0,Rawalpindi
949,OTVZ-46978-MZRL,0,0,0,0,Lahore
950,XRJH-46980-QOZP,0,0,0,0,Karachi
951,XYEM-46982-IGNM,0,0,0,0,Karachi
952,NSLP-46984-PZJO,0,0,0,0,Karachi
953,MDIF-46986-TAFM,0,0,0,0,Islamabad
954,PBVH-46988-VHQP,0,0,0,0,Peshawar
955,HLIS-46990-CRZE,0,0,0,0,Lahore
956,KGXE-46992-MZIC,0,0,0,0,Karachi
957,BDVH-46994-EYNI,0,0,0,0,Lahore
958,AMNS-46996-WYAC,0,0,0,0,Peshawar
959,LZOP-46998-SJWZ,0,0,0,0,Karachi
960,TOJC-47000-QWZI,0,0,0,0,Peshawar
961,VHDI-47002-PEID,0,0,0,0,Lahore
962,PLCD-47004-WJTP,0,0,0,0,Lahore
963,WFHO-47006-GVEN,0,0,0,0,Karachi
964,HTKI-47008-RVZC,0,0,0,0,Islamabad
965,XYFJ-47010-SAPM,0,0,0,0,Karachi
966,MDHW-47012-JPEF,0,0,0,0,Bahawalpur
967,FNAJ-47014-EVTZ,0,0,0,0,Islamabad
968,WNKV-47016-NVPT,0,0,0,0,Peshawar
969,YELP-47018-CVML,0,0,0,0,Lahore
970,ECMI-47020-VKDP,0,0,0,0,Islamabad
971,HZAV-47022-ITZP,0,0,0,0,Peshawar
972,KIPW-47024-ICQS,0,0,0,0,Karachi
973,HXPF-47026-EMDK,0,0,0,0,Karachi
